9320;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;I – V (Varies, check the course website for details);2-5
9322;TU-E4010;High Growth Entrepreneurship with varying content 1, V;High Growth Entrepreneurship with varying content 1, V;High Growth Entrepreneurship with varying content 1, V;04.01.2016 - 12.02.2016;I-II,III-V;1-10
9324;TU-E4030;Entrepreneurial Finance;Entrepreneurial Finance;Entrepreneurial Finance;22.02.2016 - 01.04.2016;IV (Spring 2017);5
9325;TU-E4040;Opportunity Prototyping;Opportunity Prototyping;Opportunity Prototyping;08.09.2015 - 13.10.2015;I (Autumn 2016);3
9327;TU-E4060;Design & Innovation in Context;Design & Innovation in Context;Design & Innovation in Context;26.10.2015 - 04.12.2015;II (Autumn 2016);6
9329;TU-E4080;Managing Innovative Sales;Managing Innovative Sales;Managing Innovative Sales;26.10.2015 - 04.12.2015;II (Autumn 2016);3
9330;TU-E5000;Innovation and Project Management;Innovation and Project Management;Innovation and Project Management;12.01.2016 - 11.02.2016;III (Spring 2016);5
9332;TU-E5020;Collaborative Innovation Management;Collaborative Innovation Management;Collaborative Innovation Management;22.02.2016 - 20.05.2016;IV (Spring);5
9333;TU-E6010;Philosophy;Philosophy;Philosophy;08.09.2015 - 16.10.2015;I-II (Autumn 2016);3
9334;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;I-V;1-2
9335;TU-E6110;Management of Networked Business Processes;Management of Networked Business Processes;Management of Networked Business Processes;07.09.2015 - 04.12.2015;I-II (Autumn 2016);3-5
9336;TU-E6120;Co-development Interventions in Business Networks;Co-development Interventions in Business Networks;Co-development Interventions in Business Networks;04.01.2016 - 01.04.2016;III-IV (Spring 2017);5
9337;TU-E6130;Facilitating Collaboration in Networks;Facilitating Collaboration in Networks;Facilitating Collaboration in Networks;07.09.2015 - 20.05.2016;I-V;5
9338;TU-E6140;Yrityspeli;Business Game;Företagsspel;11.04.2016 - 26.05.2016;I, II, III, IV, V (lukuvuosi 2016-2017);3
9339;TU-EV;Johtaminen sosiaali- ja terveydenhuollossa;Healthcare Operations Management;Ledning i social- och hälsövården;28.10.2015 - 03.12.2015;;0
9343;TU-L1010;Theory Building and Research Design in Strategy and Venturing;Theory Building and Research Design in Strategy and Venturing;Theory Building and Research Design in Strategy and Venturing;04.01.2016 - 01.04.2016;III-IV (Spring 2016);5
9348;TU-L2040;Research Perspectives on Inter-organizational Collaboration;Research Perspectives on Inter-organizational Collaboration;Research Perspectives on Inter-organizational Collaboration;07.09.2015 - 04.12.2015;I-II (Autumn 2016);5
8733;SCI3026.kand;Kandidaatintyö ja seminaari (Informaatioverkostot);Bachelor's Thesis and Seminar (Information Networks);Kandidatarbete och seminarium (Informationsnätverk);08.09.2015 - 09.12.2015;I-II (syksy 2016), III-V (kevät 2017);10
15214;;;;;;
12141;;;;;;
11923;;;;;;
